0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.0382144931747163	0.0	0.0012834849434641285	0.03497860015200778	99.88705182111808
0.02	0.005	0.0	0.07399059602741838	0.0	0.005018604491061586	0.0349572133884011	99.77423121514727
0.03	0.005	0.0	0.1074838519360636	0.0	0.01104092270400168	0.03493583970117986	99.66153803799631
0.04	0.005	0.0	0.13883988221150215	0.0	0.019196816285823988	0.034914479082348834	99.54897214573667
0.05	0.005	0.0	0.16819501905722561	0.0	0.02934275534585183	0.034893131523917695	99.43653339460239
0.06	0.005	0.0	0.1956768982438559	0.0	0.041344632961333554	0.03487179701790099	99.32422164098986
0.07	0.005	0.0	0.22140501365682513	0.0	0.05507714053986956	0.034850475556318164	99.21203674145771
0.08	0.005	0.0	0.2454912360392731	0.0	0.07042318592839775	0.034829167131193536	99.09997855272657
0.09	0.005	0.0	0.26804030098753084	0.0	0.08727334822145995	0.0348078717345563	98.98804693167888
0.1	0.005	0.0	0.2891502633192287	0.0	0.10552537184491348	0.03478658935844052	98.87624173535876
0.11	0.005	0.0	0.3089129210569983	0.0	0.12508369620784004	0.034765319994885135	98.76456282097178
0.12	0.005	0.0	0.3274142182137771	0.0	0.14585901072080162	0.03474406363593395	98.6530100458848
0.13	0.005	0.0	0.34473461707182473	0.0	0.16776784429061023	0.03472282027363563	98.54158326762577
0.14	0.005	0.0	0.36094944381310007	0.0	0.1907321857553596	0.03470158990004371	98.43028234388356
0.15	0.005	0.0	0.3761292245044823	0.0	0.21467911627151331	0.03468037250721658	98.31910713250781
0.16	0.005	0.0	0.39033998205338194	0.0	0.23954048441684736	0.0346591680872175	98.20805749150867
0.17	0.005	0.0	0.40364353027395816	0.0	0.2652525867579888	0.03463797663211454	98.09713327905669
0.18	0.005	0.0	0.4160977398100618	0.0	0.29175587836252803	0.03461679813398068	97.98633435348262
0.19	0.005	0.0	0.4277567873716331	0.0	0.31899470333880464	0.03459563258489369	97.8756605732772
0.2	0.005	0.0	0.4386713982462799	0.0	0.3469170325342364	0.03457447997693622	97.76511179709102
0.21	0.005	0.0	0.4488890560302739	0.0	0.3754742375097131	0.03455334030219574	97.65468788373433
0.22	0.005	0.0	0.45845422227304045	0.0	0.4046208544749853	0.03453221355276458	97.54438869217681
0.23	0.005	0.0	0.4674085148468441	0.0	0.4343143926271342	0.034511099720739895	97.4342140815475
0.24	0.005	0.0	0.4757909046486028	0.0	0.46451512389542354	0.034489998798223655	97.32416391113446
0.25	0.005	0.0	0.48363786874943837	0.0	0.4951859189563737	0.034468910777322684	97.21423804038477
0.26	0.005	0.0	0.4909835650618882	0.0	0.5262920613111212	0.034447835650148625	97.10443632890421
0.27	0.005	0.0	0.4978599654537297	0.0	0.5578011054377885	0.03442677340881793	96.99475863645715
0.28	0.005	0.0	0.5042970083532492	0.0	0.5896827147426076	0.034405724045451884	96.88520482296634
0.29	0.005	0.0	0.5103227181893282	0.0	0.6219085351576255	0.0343846875521766	96.77577474851279
0.3	0.005	0.0	0.5159633334484416	0.0	0.6544520591489874	0.03436366392112298	96.66646827333545
0.31	0.005	0.0	0.5212434203207204	0.0	0.687288506477435	0.034342653144426756	96.55728525783125
0.32	0.005	0.0	0.5261859732185139	0.0	0.7203947171519038	0.03432165521422846	96.4482255625547
0.33	0.005	0.0	0.5308125270087386	0.0	0.7537490345121898	0.03430067012267343	96.33928904821785
0.34	0.005	0.0	0.535143234032045	0.0	0.7873312231075986	0.03427969786191182	96.2304755756901
0.35	0.005	0.0	0.5391969700794268	0.0	0.8211223584474088	0.03425873842409856	96.12178500599794
0.36	0.005	0.0	0.5429914000162397	0.0	0.855104757818244	0.034237791801393386	96.01321720032486
0.37	0.005	0.0	0.5465430645495748	0.0	0.8892618893844678	0.03421685798596084	95.90477202001114
0.38	0.005	0.0	0.5498674518062253	0.0	0.923578298194309	0.03419593696997023	95.79644932655366
0.39	0.005	0.0	0.5529790547880564	0.0	0.9580395451718055	0.03417502874559569	95.68824898160577
0.4	0.005	0.0	0.5558914508316776	0.0	0.9926321254466214	0.0341541333050161	95.58017084697703
0.41	0.005	0.0	0.5586173447111343	0.0	1.0273434230058673	0.03413325064041514	95.47221478463314
0.42	0.005	0.0	0.5611686319950845	0.0	1.0621616447482851	0.03411238074398128	95.36438065669564
