0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.010877699369025218	0.0	0.000381060067635036	0.03498648861304128	99.91114822937072
0.02	0.005	0.0	0.021556376980195358	0.0	0.0015138733333660637	0.03497298244201334	99.82237540511288
0.03	0.005	0.0	0.03203966654653408	0.0	0.00338311658325346	0.03495948148490264	99.73368145708123
0.04	0.005	0.0	0.04233113541486249	0.0	0.0059737649073455705	0.034945985739696386	99.64506631519286
0.05	0.005	0.0	0.05243428583444782	0.0	0.009271085579145279	0.03493249520438259	99.55652990942708
0.06	0.005	0.0	0.06235255604589919	0.0	0.013260632748915568	0.03491900987695001	99.4680721698255
0.07	0.005	0.0	0.0720893216029757	0.0	0.017928241124940174	0.034905529755388215	99.37969302649181
0.08	0.005	0.0	0.08164789632514383	0.0	0.02326002134351672	0.03489205483768752	99.29139240959184
0.09	0.005	0.0	0.09103153359283062	0.0	0.029242353729080264	0.03487858512183904	99.20317024935345
0.1	0.005	0.0	0.10024342742047777	0.0	0.03586188325812272	0.034865120605834646	99.11502647606652
0.11	0.005	0.0	0.10928671333744011	0.0	0.04310551516000874	0.03485166128766699	99.02696102008287
0.12	0.005	0.0	0.11816446981752497	0.0	0.05096040821021571	0.0348382071653295	98.93897381181617
0.13	0.005	0.0	0.12687971909872484	0.0	0.05941397089075514	0.0348247582368164	98.85106478174193
0.14	0.005	0.0	0.1354354280352786	0.0	0.06845385709910054	0.03481131450012264	98.76323386039745
0.15	0.005	0.0	0.14383450952174737	0.0	0.07806795952775905	0.03479787595324398	98.67548097838176
0.16	0.005	0.0	0.15207982331119943	0.0	0.08824440590012425	0.034784442594176956	98.58780606635551
0.17	0.005	0.0	0.16017417674462572	0.0	0.0989715553022896	0.034771014420918865	98.500209055041
0.18	0.005	0.0	0.1681203258694281	0.0	0.11023799286480518	0.03475759143146777	98.41268987522206
0.19	0.005	0.0	0.17592097673859405	0.0	0.12203252387202818	0.03474417362382252	98.32524845774402
0.2	0.005	0.0	0.18357878583232706	0.0	0.13434417174247643	0.03473076099598273	98.23788473351368
0.21	0.005	0.0	0.19109636088598536	0.0	0.14716217382481117	0.0347173535459488	98.15059863349921
0.22	0.005	0.0	0.19847626221187947	0.0	0.16047597539585726	0.034703951271721885	98.06339008873013
0.23	0.005	0.0	0.20572100360318338	0.0	0.17427522557266334	0.03469055417130392	97.9762590302972
