0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.021909793346780684	0.0	0.0003415688201086583	0.03499250095522427	99.91501257138601
0.02	0.005	0.0	0.043011967661835966	0.0	0.0013484632935087042	0.03498500351718204	99.83009737140226
0.03	0.005	0.0	0.06333629198220068	0.0	0.0029947309969766403	0.034977507685529055	99.74525433866347
0.04	0.005	0.0	0.08291143809355798	0.0	0.005255408749578217	0.03497001345992113	99.66048341183657
0.05	0.005	0.0	0.10176502092679171	0.0	0.008106484578941009	0.03496252084001416	99.57578452964059
0.06	0.005	0.0	0.11992363729397816	0.0	0.011524861367762054	0.03495502982546411	99.49115763084664
0.07	0.005	0.0	0.13741290422369445	0.0	0.01548832095600245	0.03494754041592702	99.4066026542779
0.08	0.005	0.0	0.15425749355299603	0.0	0.019975491763906436	0.034940052611058994	99.32211953880952
0.09	0.005	0.0	0.17048116897185764	0.0	0.02496581435858676	0.03493256641051623	99.23770822336859
0.1	0.005	0.0	0.18610681665796858	0.0	0.030439512808660626	0.034925081813954977	99.1533686469341
0.11	0.005	0.0	0.2011564810973469	0.0	0.03637756160643354	0.03491759882103158	99.06910074853694
0.12	0.005	0.0	0.2156513920423074	0.0	0.04276166053326664	0.03491011743140243	98.98490446725977
0.13	0.005	0.0	0.22961199885410977	0.0	0.04957420302408074	0.034902637644724024	98.90077974223703
0.14	0.005	0.0	0.24305799563466093	0.0	0.05679825299609498	0.034895159460652914	98.81672651265494
0.15	0.005	0.0	0.25600835075480266	0.0	0.06441751748639474	0.034887682878845715	98.73274471775132
0.16	0.005	0.0	0.2684813348261964	0.0	0.07241632129298323	0.03488020789895915	98.64883429681569
0.17	0.005	0.0	0.2804945421084811	0.0	0.08077958692301483	0.03487273452064997	98.56499518918916
0.18	0.005	0.0	0.2920649215941009	0.0	0.08949280646254021	0.03486526274357503	98.48122733426437
0.19	0.005	0.0	0.3032087958721874	0.0	0.09854202430275202	0.034857792567391264	98.3975306714855
0.2	0.005	0.0	0.31394188464192296	0.0	0.1079138154010602	0.034850323991755666	98.31390514034815
0.21	0.005	0.0	0.3242793315571306	0.0	0.1175952612957259	0.03484285701632529	98.23035068039938
0.22	0.005	0.0	0.33423571890023457	0.0	0.1275739364610148	0.034835391640757295	98.14686723123761
0.23	0.005	0.0	0.3438250920582883	0.0	0.13783788603605895	0.03482792786470889	98.06345473251261
